dismissal_dataset_id,coname,gvkey,fyear,co_per_rol,exec_fullname,departure_code,CEO_left_due_to
7679,MANNATECH INC,112968,2015,33328,Robert A. Sinnott,5,Retired
7681,OPEN SOLUTIONS INC,113225,2005,31137,Louis Hernandez Jr.,7,Other
7682,ECLIPSYS CORP,113270,2008,35796,Robert Andrew Eckert,5,Retired
7683,ECLIPSYS CORP,113270,2009,39715,Philip M. Pead,7,Other
7684,INFORMATION HOLDINGS INC,113272,2003,20572,Mason P. Slaine,7,Other
7686,PENTON MEDIA INC,113301,2005,19990,David B. Nussbaum,7,Other
7687,CATAPULT COMMUNICATIONS CORP,113361,2008,22552,Richard Alan Karp,7,Other
7689,DIGITAL RIVER INC,113362,2013,49069,David C. Dobson,5,Retired
7690,CONVERGYS CORP,113419,2006,16743,James Francis Orr,5,Retired
7691,CONVERGYS CORP,113419,2009,16747,David F. Dougherty,5,Retired
7692,CONVERGYS CORP,113419,2012,43538,Jeffrey H. Fox,5,Retired
7693,CONVERGYS CORP,113419,2017,39716,Andrea J. Ayers,5,Retired
7694,CROWN CASTLE INTL CORP,113490,2007,44994,John P. Kelly,5,Retired
7695,CROWN CASTLE INTL CORP,113490,2015,44991,W. Benjamin Moreland,5,Retired
7699,GLOBAL CROSSING LTD,113491,2000,21790,Leo J. Hindery Jr.,7,Other
7700,GLOBAL CROSSING LTD,113491,2010,28217,John J. Legere,7,Other
7701,ENTRUST INC,113609,2000,18740,John A. Ryan,5,Retired
7702,ENTRUST INC,113609,2008,27172,Frank William Conner,7,Other
7703,CONOCO INC,114303,2001,16295,Archie W. Dunham,7,Other
7705,EBAY INC,114524,2007,16529,Margaret Cushing Whitman,5,Retired
7708,POPEYES LOUISIANA KITCHEN,114608,2007,50311,Frederick B. Beilstein III Sr.,7,Other
7710,GOLDMAN SACHS GROUP INC,114628,2006,18285,Henry M. Paulson Jr.,5,Retired
7713,PENNZOIL-QUAKER STATE CO,114777,2001,16760,James J. Postl,7,Other
7715,THERMA WAVE INC,115245,2005,26021,Boris Lipkin,7,Other
7723,MONY GROUP INC,115873,2003,20183,Michael Isor Roth,7,Other
7725,J CREW GROUP INC,116104,2016,36093,Millard S. Drexler,5,Retired
7727,GOLDEN STATE BANCORP INC,116144,2001,21840,Gerald J. Ford,7,Other
7728,SEACOAST FINANCIAL SERVICES,116210,2003,24608,Kevin G. Champagne,7,Other
7730,SPRINT PCS GROUP,116245,2003,16280,Gary D. Forsee,7,Other
7731,TICKETMASTER ENTERTNMNT INC,116395,2007,38356,Sean P. Moriarty,7,Other
7732,TICKETMASTER ENTERTNMNT INC,116395,2008,38354,Irving L. Azoff,7,Other
7735,P F CHANGS CHINA BISTRO INC,116503,2010,20761,Robert T. Vivian,5,Retired
7736,P F CHANGS CHINA BISTRO INC,116503,2011,20760,Richard L. Federico,7,Other
7737,SLEEP NUMBER CORPORATION,116504,2011,27529,William R. McLaughlin,5,Retired
7739,CONEXANT SYSTEMS INC,116526,2003,18067,Dwight W. Decker,5,Retired
7741,CONEXANT SYSTEMS INC,116526,2007,18067,Dwight W. Decker,5,Retired
7743,CONEXANT SYSTEMS INC,116526,2011,36562,D. Scott Mercer,7,Other
7749,CONCUR TECHNOLOGIES INC,116787,2014,33902,Sudhir Steven Singh,7,Other
7752,CAESARS ENTERTAINMENT INC,116857,2004,19270,Wallace R. Barr,7,Other
7753,STERLING BANCORP,117161,2011,48244,George L. Strayton,5,Retired
7757,AMERICAN AXLE & MFG HOLDINGS,117861,2012,53463,Richard E. Dauch,5,Retired
7759,ARCH CHEMICALS INC,117862,2010,19810,Michael E. Campbell,7,Other
7760,ENTERCOM COMMUNICATIONS CORP,117902,2001,20825,Joseph M. Field,5,Retired
7763,ALBANY MOLECULAR RESH INC,118081,2013,49081,Thomas E. DAmbra Ph.D.,5,Retired
7764,ALBANY MOLECULAR RESH INC,118081,2016,51172,William S. Marth,7,Other
7765,CORINTHIAN COLLEGES INC,118121,2004,22537,David G. Moore,5,Retired
7769,APTIV PLC,118122,2004,17628,J. T. Battenberg III,5,Retired
7770,APTIV PLC,118122,2006,31640,Robert Stevens Miller Jr.,5,Retired
7771,APTIV PLC,118122,2014,19056,Rodney O'Neal,5,Retired
7774,KORN FERRY,118267,2000,20234,Windle B. Priem,5,Retired
7775,KORN FERRY,118267,2006,24136,Paul Christopher Reilly,7,Other
7780,CEB INC,118502,2004,29686,James J. McGonigle,5,Retired
7781,CEB INC,118502,2016,29688,Thomas L. Monahan III,7,Other
7782,LIFE TECHNOLOGIES CORP,118577,2012,36086,Gregory T. Lucier,5,Retired
7783,QUICKSILVER RESOURCES INC,118795,2014,30889,Glenn M. Darden,7,Other
7784,VARIAN INC,119216,2003,26563,Allen J. Lauer,5,Retired
7785,VARIAN INC,119216,2009,24759,Garry W. Rogerson,7,Other
7787,VARIAN SEMICONDUCTOR EQUIPMT,119217,2010,30072,Gary E. Dickerson,7,Other
7788,CRITICAL PATH INC,119273,2006,38544,Mark J. Ferrer,5,Retired
7789,CRITICAL PATH INC,119273,2007,38540,Mark E. Palomba,7,Other
7790,MKS INSTRUMENTS INC,119275,2013,32839,Leo Berlinghieri,5,Retired
7794,BOOKING HOLDINGS INC,119314,2013,22484,Jeffery H. Boyd,5,Retired
7796,BOOKING HOLDINGS INC,119314,2016,22484,Jeffery H. Boyd,7,Other
7798,TREX CO INC,119316,2007,52264,Anthony J. Cavanna,5,Retired
7799,TREX CO INC,119316,2015,52256,Ronald W. Kaplan,5,Retired
7801,PEPSI BOTTLING GROUP INC,119417,2001,21379,Craig E. Weatherup,5,Retired
7802,PEPSI BOTTLING GROUP INC,119417,2006,21380,John Tobin Cahill,5,Retired
7803,PEPSI BOTTLING GROUP INC,119417,2009,21381,Eric J. Foss,7,Other
7804,EXTREME NETWORKS INC,119574,2006,18590,Gordon L. Stitt,5,Retired
7806,EXTREME NETWORKS INC,119574,2010,42986,Robert L. Corey,7,Other
7807,EXTREME NETWORKS INC,119574,2013,44893,Juan Oscar Rodriguez,5,Retired
7808,EXTREME NETWORKS INC,119574,2015,48006,Charles W. Berger,5,Retired
7810,ACCREDO HEALTH INC,119753,2004,20600,David D. Stevens,7,Other
7811,STANCORP FINANCIAL GROUP INC,119756,2002,22908,Ronald E. Timpe,5,Retired
7812,STANCORP FINANCIAL GROUP INC,119756,2008,22909,Eric Edmond Parsons,5,Retired
7813,STANCORP FINANCIAL GROUP INC,119756,2015,22912,"John Gregory Ness, LLIF",7,Other
7814,HEIDRICK & STRUGGLES INTL,120048,2001,19841,Patrick S. Pittard,5,Retired
7816,HEIDRICK & STRUGGLES INTL,120048,2006,27544,Thomas J. Friel,5,Retired
7818,HEIDRICK & STRUGGLES INTL,120048,2013,49088,Jory J. Marino,7,Other
7820,CNX RESOURCES CORPORATION,120093,2013,31464,J. Brett Harvey,5,Retired
7822,INFORMATICA CORP,120134,2014,34703,Sohaib Abbasi,7,Other
7823,VOICESTREAM WIRELESS CORP,120178,2000,18750,John W. Stanton,7,Other
7826,LIFEPOINT HEALTH INC,120297,2005,22392,Kenneth C. Donahey,5,Retired
7827,LIFEPOINT HEALTH INC,120297,2017,22395,William F. Carpenter III,7,Other
7829,TRIAD HOSPITALS INC,120302,2006,22112,James D. Shelton,7,Other
7830,TW TELECOM INC,120359,2013,39748,Larissa L. Herda,7,Other
7832,BANKRATE INC,120458,2016,49388,Kenneth S. Esterow,7,Other
7835,REDBACK NETWORKS INC,120595,2005,27617,Kevin DeNuccio,7,Other
7837,BROCADE COMMUNICATIONS SYS,120774,2012,26664,Michael A. Klayko,5,Retired
7838,BROCADE COMMUNICATIONS SYS,120774,2016,48606,Lloyd A. Carney,7,Other
7839,U S CONCRETE INC,120824,2007,51848,Eugene P. Martineau,5,Retired
7841,REYNOLDS AMERICAN INC,120877,2004,18628,Andrew J. Schindler,5,Retired
7842,REYNOLDS AMERICAN INC,120877,2010,28645,Susan M. Cameron,5,Retired
7843,REYNOLDS AMERICAN INC,120877,2013,34241,Daniel M. Delen,5,Retired
7844,REYNOLDS AMERICAN INC,120877,2016,28645,Susan M. Cameron,5,Retired
7845,F5 NETWORKS INC,121077,2014,29701,John McAdam,5,Retired
7847,F5 NETWORKS INC,121077,2017,29701,John McAdam,5,Retired
7851,DITECH NETWORKS INC,121153,2010,35656,Todd G. Simpson,7,Other
7852,DITECH NETWORKS INC,121153,2011,44548,Kenneth Dale Naumann,7,Other
7853,GREAT ELM CAPITAL GROUP INC,121257,2000,18337,Alain Rossmann,5,Retired
7854,GREAT ELM CAPITAL GROUP INC,121257,2004,23116,Donald J. Listwin,5,Retired
7857,GREAT ELM CAPITAL GROUP INC,121257,2011,38379,Kenneth D. Denman,5,Retired
7858,GREAT ELM CAPITAL GROUP INC,121257,2013,21236,Michael C. Mulica,5,Retired
7860,GREAT ELM CAPITAL GROUP INC,121257,2016,51864,Boris Teksler,7,Other
7861,GREAT ELM CAPITAL GROUP INC,121257,2017,53738,Richard S. Chernicoff J.D.,7,Other
7863,FOCAL COMMUNICATIONS CORP,121315,2000,19040,"Robert C. Taylor, Jr.",7,Other
7866,OVERTURE SERVICES INC,121436,2002,25597,Ted Meisel,7,Other
7868,UNITED THERAPEUTICS CORP,121440,2016,37943,Roger A. Jeffs,5,Retired
7869,ARIBA INC,121493,2001,18331,Keith J. Krach,5,Retired
7870,ARIBA INC,121493,2011,28403,"Robert M. Calderoni, CPA, CPA",7,Other
7871,TD WATERHOUSE GROUP INC,121513,2000,21194,Stephen D. McDonald,6,New Opportunity
7878,DIGITAL ISLAND INC,121755,2000,18276,Ruann F. Ernst,7,Other
7879,ENCORE CAPITAL GROUP INC,121815,2012,44550,James Brandon Black,5,Retired
7880,ENCORE CAPITAL GROUP INC,121815,2016,49093,Kenneth A. Vecchione,6,New Opportunity
7882,PRIVATEBANCORP INC,121816,2007,36390,Ralph B. Mandell,5,Retired
7883,PRIVATEBANCORP INC,121816,2016,36389,Larry D. Richman,7,Other
7886,ASK JEEVES INC,121834,2004,27688,Steven Berkowitz,6,New Opportunity
7887,PETROHAWK ENERGY CORP,121934,2010,34977,Floyd C. Wilson,7,Other
7888,HUDSON CITY BANCORP INC,122015,2001,25310,Leonard S. Gudelski,5,Retired
7890,TIBCO SOFTWARE INC,122061,2013,18563,Vivek Y. Ranadiv,7,Other
7891,EFFICIENT NETWORKS INC,122077,2000,18358,Mark A. Floyd,7,Other
7892,NIC INC,122078,2007,46556,Jeffery S. Fraser,5,Retired
7895,J2 GLOBAL INC,122172,2004,36843,Scott M. Jarus,5,Retired
7896,J2 GLOBAL INC,122172,2017,36282,Nehemia Zucker,6,New Opportunity
7898,ALLSCRIPTS HLTHCR SOLTNS-OLD,122255,2008,31857,Glen E. Tullman,7,Other
7899,LENNOX INTERNATIONAL INC,122380,2000,19234,John W. Norris Jr.,5,Retired
7900,LENNOX INTERNATIONAL INC,122380,2006,19235,Robert E. Schjerven,5,Retired
7902,PERFICIENT INC,122394,2009,34969,John T. McDonald,5,Retired
7905,DIGEX INC,122474,2000,18353,Mark K. Shull,7,Other
7908,TWEEN BRANDS INC,122778,2008,23100,Michael W. Rayden,7,Other
7909,RED HAT INC,122841,2007,38129,Matthew Szulik,5,Retired
7910,RED HAT INC,122841,2018,38124,James M. Whitehurst,7,Other
7912,QUEST SOFTWARE INC,122921,2008,38666,Vincent C. Smith,5,Retired
7915,LABRANCHE & CO INC,123097,2010,20835,George M. L. LaBranche IV,7,Other
7916,SPECTRASITE INC,123500,2004,25276,Stephen H. Clark,7,Other
7918,SWK HOLDINGS CORP,123998,2000,18756,Michael J. McCloskey,5,Retired
7919,SWK HOLDINGS CORP,123998,2005,27672,Chuck Bay,5,Retired
7920,SWK HOLDINGS CORP,123998,2009,33428,Michael S. Fields,7,Other
7921,SWK HOLDINGS CORP,123998,2011,43984,John F. Nemelka,7,Other
7922,SWK HOLDINGS CORP,123998,2015,48014,James Brett Pope CFA,5,Retired
7924,INTERACTIVE INTELLIGENCE GRP,124038,2015,39765,Donald E. Brown,7,Other
7925,SENIOR HOUSING PPTYS TRUST,124046,2017,31561,David J. Hegarty,5,Retired
7926,INVENTIV GROUP HLDGS -REDH,124050,2008,31500,Eran Broshy,5,Retired
7927,INVENTIV GROUP HLDGS -REDH,124050,2011,31503,R. Blane Walter,7,Other
7928,INVENTIV GROUP HLDGS -REDH,124050,2015,50323,Michael Adam Bell,7,Other
7930,UNITED ONLINE INC,124198,2015,49389,Francis Lobo,6,New Opportunity
7931,OMNOVA SOLUTIONS INC,124254,2000,18298,John B. Yasinsky,5,Retired
7934,FOUNDRY NETWORKS INC,124319,2007,34660,"Bobby R. Johnson, Jr.",7,Other
7935,INTERNAP CORP,124358,2001,18688,Anthony C. Naughtin,5,Retired
7939,INTERNAP CORP,124358,2016,52960,Michael A. Ruffolo,7,Other
7941,SPINNAKER EXPLORATION CO,124361,2004,36876,Roger L. Jarvis,7,Other
7943,DIGITAL INSIGHT CORP,124435,2003,36887,John C. Dorman,5,Retired
7944,DIGITAL INSIGHT CORP,124435,2005,36882,Jeffrey E. Stiefler,7,Other
7946,NEUBERGER BERMAN INC,124614,2002,20595,Jeffrey B. Lane,7,Other
7947,CIRCOR INTL INC,124775,2007,39773,David A. Bloss Sr.,5,Retired
7949,CIRCOR INTL INC,124775,2012,63103,Andrew William Higgins,5,Retired
7952,PCTEL INC,125014,2000,20448,Peter Chen,5,Retired
7954,PCTEL INC,125014,2016,24577,Martin H. Singer,5,Retired
7956,WORLD WRESTLING ENTMT INC,125240,2009,51875,Linda E. McMahon,5,Retired
7959,NEXCEN BRANDS INC,125315,2006,18671,David S. Oros,7,Other
7961,NEXCEN BRANDS INC,125315,2009,38422,Kenneth J. Hall,7,Other
7962,PACTIV CORP,125533,2009,19153,Richard L. Wambold,7,Other
7963,AKAMAI TECHNOLOGIES INC,125595,2004,18605,George H. Conrades,5,Retired
7964,AKAMAI TECHNOLOGIES INC,125595,2012,18607,Paul L. Sagan,5,Retired
7968,PAC-WEST TELECOMM INC,125860,2002,20275,Wallace W. Griffin,5,Retired
7970,CHARTER COMMUNICATIONS INC,126136,2009,53745,Kornelis Smit,6,New Opportunity
7973,EXPEDIA GROUP INC,126296,2017,34604,Dara Khosrowshahi,6,New Opportunity
7974,FINISAR CORP,126417,2007,58235,Jerry S. Rawls,5,Retired
7976,FINISAR CORP,126417,2017,58235,Jerry S. Rawls,5,Retired
7977,FINISAR CORP,126417,2018,60652,Michael E. Hurlston,5,Retired
7978,RUDOLPH TECHNOLOGIES INC,126423,2015,23166,Paul F. McLaughlin,5,Retired
7980,AGILENT TECHNOLOGIES INC,126554,2004,18293,Edward W. Barnholt,5,Retired
7981,AGILENT TECHNOLOGIES INC,126554,2014,18297,William P. Sullivan,5,Retired
7985,RETEK INC,126599,2004,27601,Martin J. Leestma,7,Other
7986,BLUE COAT SYSTEMS INC,126615,2010,31619,Brian M. NeSmith,7,Other
7987,TELEDYNE TECHNOLOGIES INC,126721,2018,19191,Robert Mehrabian,5,Retired
7988,AMERICAN FINANCIAL HLDGS INC,126976,2001,22337,Robert T. Kenney,7,Other
7989,XO GROUP INC,127094,2013,35810,David Liu,7,Other
7990,XO GROUP INC,127094,2017,49101,Michael F. Steib,7,Other
7991,FREEMARKETS INC,127378,2000,18928,Glen T. Meakem,7,Other
7992,CATALYST HEALTH SOLUTIONS,127439,2011,33301,David T. Blair,7,Other
7993,HANCOCK JOHN FINL SVCS INC,128659,2000,22532,Stephen L. Brown,5,Retired
7994,HANCOCK JOHN FINL SVCS INC,128659,2003,22533,David F. D'Alessandro,7,Other
7995,NATCO GROUP INC,128759,2008,34942,John U. Clarke,7,Other
7996,PACKAGING CORP OF AMERICA,128978,2009,22733,Paul Thomas Stecko,5,Retired
7998,MATTERSIGHT CORP,129840,2017,19836,Kelly D. Conway,7,Other
7999,GENTIVA HEALTH SERVICES INC,130200,2008,36238,Ronald A. Malone,5,Retired
8000,GENTIVA HEALTH SERVICES INC,130200,2013,36239,Tony Strange,7,Other
8001,INTERSIL CORP -CL A,130762,2001,27155,Gregory L. Williams,7,Other
8002,INTERSIL CORP -CL A,130762,2007,27156,Richard M. Beyer,5,Retired
8004,INTERSIL CORP -CL A,130762,2016,48617,Necip Sayiner,7,Other
8007,PALM INC,132502,2002,20172,Eric A. Benhamou,7,Other
8008,PALM INC,132502,2004,24706,Richard Todd Bradley,5,Retired
8009,PALM INC,132502,2008,29654,Edward T. Colligan,7,Other
8010,UTSTARCOM HOLDINGS CORP,132525,2007,36743,Hongliang Lu,5,Retired
8011,UTSTARCOM HOLDINGS CORP,132525,2010,36750,Peter Blackmore,7,Other
8012,UTSTARCOM HOLDINGS CORP,132525,2012,44258,Ying Lu,7,Other
8015,GRANT PRIDECO INC,133170,2006,25532,Michael McShane,7,Other
8016,SILICON LABORATORIES INC,133288,2003,25667,Navdeep S. Sooch,5,Retired
8017,SILICON LABORATORIES INC,133288,2005,25668,Daniel A. Artusi,5,Retired
8018,SILICON LABORATORIES INC,133288,2011,30294,Necip Sayiner,5,Retired
8021,EDGEWELL PERSONAL CARE CO,133367,2004,20637,J. Patrick Mulcahy,5,Retired
8022,EDGEWELL PERSONAL CARE CO,133367,2015,23280,Ward M. Klein,5,Retired
8024,WEBSENSE INC,133432,2005,27642,John B. Carrington,5,Retired
8025,WEBSENSE INC,133432,2012,33226,Gene Hodges,5,Retired
8026,LUMINEX CORP,133504,2014,46135,Patrick J. Balthrop Sr.,5,Retired
8028,CONVERSANT INC,133547,2006,32004,James R. Zarley,5,Retired
8032,CONVERSANT INC,133547,2012,32004,James R. Zarley,5,Retired
8033,CONVERSANT INC,133547,2013,45719,John A. Giuliani,7,Other
8034,CABOT MICROELECTRONICS CORP,133726,2003,20812,Matthew Neville,5,Retired
8035,CABOT MICROELECTRONICS CORP,133726,2014,26632,William P. Noglows,5,Retired
8039,KRISPY KREME DOUGHNUTS INC,133767,2005,31790,Stephen Forbes Cooper,7,Other
8041,KRISPY KREME DOUGHNUTS INC,133767,2013,34768,James H. Morgan,7,Other
8042,KRISPY KREME DOUGHNUTS INC,133767,2015,51186,Anthony N. Thompson,7,Other
8043,METLIFE INC,133768,2005,21186,Robert Herman Benmosche,5,Retired
8044,METLIFE INC,133768,2010,21190,Carl Robert Henrikson,5,Retired
8045,METLIFE INC,133768,2018,37185,Steven Albert Kandarian,5,Retired
8047,EXELIXIS INC,133885,2009,60660,George A. Scangos,6,New Opportunity
8051,OCLARO INC,133944,2018,55038,Gregory P. Dougherty,7,Other
8052,EFUNDS CORP,134144,2006,27822,Paul F. Walsh,7,Other
8053,WEBEX COMMUNICATIONS INC,134164,2006,33757,Subrah S. Iyar,7,Other
8054,AT&T WIRELESS SERVICES INC,134845,2003,23633,John D. Zeglis,5,Retired
8056,FRONTIER COMMUNICATIONS CORP,135484,2014,29303,Mary Agnes Wilderotter,5,Retired
8059,SCIELE PHARMA INC,135986,2007,31556,Patrick P. Fourteau,7,Other
8063,VISTEON CORP,136648,2003,21426,Peter J. Pestillo,5,Retired
8064,VISTEON CORP,136648,2007,23815,Michael F. Johnston,5,Retired
8068,INTUITIVE SURGICAL INC,136725,2009,29711,Lonnie M. Smith,5,Retired
8070,BASIC ENERGY SERVICES INC,137024,2013,34388,Kenneth V. Huseman,5,Retired
8073,JANUS CAPITAL GROUP INC,137232,2002,21695,Landon Hill Rowland,7,Other
8077,JANUS CAPITAL GROUP INC,137232,2016,43547,Richard MacCoy Weil,7,Other
8079,STRATOS INTERNATIONAL INC,137292,2006,31891,Phillip A. Harris,7,Other
8081,AXCELIS TECHNOLOGIES INC,137602,2001,22077,Brian R. Bachman,5,Retired
8084,ILLUMINA INC,138205,2016,51884,Jay T. Flatley,7,Other
8086,CALIFORNIA PIZZA KITCHEN INC,138321,2007,31930,Larry S. Flax,5,Retired
8087,CALIFORNIA PIZZA KITCHEN INC,138321,2010,31931,Richard L. Rosenfield,5,Retired
8088,OPNET TECHNOLOGIES INC,138402,2011,44895,Marc A. Cohen,7,Other
8089,MCDATA CORP -CL A,138607,2001,23161,John F. McDonnell,5,Retired
8090,MCDATA CORP -CL A,138607,2005,25853,"John A. Kelley, Jr.",7,Other
8091,MEDICINES CO,138608,2018,44567,Clive A. Meanwell,5,Retired
8094,AMERICAN MEDICAL SYSTMS HLDS,138741,2010,37453,"Anthony P. Bihl, III",7,Other
8095,EQUINIX INC,138743,2006,38581,Peter F. Van Camp,7,Other
8096,EQUINIX INC,138743,2018,38575,Stephen M. Smith,5,Retired
8098,BELMOND LTD,138861,2012,52279,Jesse Robert Lovejoy,7,Other
8099,BELMOND LTD,138861,2012,52278,Philip R. Mengel,7,Other
8100,BELMOND LTD,138861,2014,52280,John M. Scott III,5,Retired
8104,AVAYA INC,139662,2015,46573,Kevin J. Kennedy,5,Retired
8105,MOODY'S CORP,139665,2004,20220,John Rutherfurd Jr.,5,Retired
8107,TTM TECHNOLOGIES INC,139804,2013,36473,Kenton K. Alder,5,Retired
8109,HYDRIL CO,140027,2006,27358,Christopher T. Seaver,7,Other
8110,OPLINK COMMUNICATIONS INC,140030,2014,42996,Joseph Y. Liu,7,Other
8112,GENON ENERGY INC,140033,2011,30826,Edward R. Muller,7,Other
8113,INTEGER HOLDINGS CORP,140073,2006,26293,Edward F. Voboril,5,Retired
8114,INTEGER HOLDINGS CORP,140073,2016,29396,Thomas J. Hook,5,Retired
8116,TAPESTRY INC,140541,2014,21662,Lew Frankfort,5,Retired
8118,W-H ENERGY SERVICES INC,140569,2007,27308,"Kenneth T. White, Jr.",7,Other
8120,PHARMANET DEVELOPMENT GROUP,140676,2008,31395,Jeffrey P. McMullen,7,Other
8121,IXIA,140759,2007,46579,Errol Ginsberg,5,Retired
8122,IXIA,140759,2011,46578,Atul Bhatnagar,5,Retired
8124,IXIA,140759,2014,46579,Errol Ginsberg,7,Other
8127,MONSANTO CO,140760,2003,24996,Frank V. AtLee III,7,Other
8128,MONSANTO CO,140760,2017,23503,Hugh Grant,7,Other
8129,PEET'S COFFEE & TEA INC,140897,2011,29758,Patrick J. O'Dea,7,Other
8130,NII HOLDINGS INC,140902,2007,25263,Steven M. Shindler,5,Retired
8132,NII HOLDINGS INC,140902,2017,25263,Steven M. Shindler,7,Other
8133,NII HOLDINGS INC,140902,2018,59611,Roberto Silva Rittes de Oliveira,7,Other
8134,RRI ENERGY INC,140977,2006,29418,Joel V. Staff,5,Retired
8135,RRI ENERGY INC,140977,2009,29419,Mark M. Jacobs,7,Other
8136,BANK MUTUAL CORP,140983,2012,31453,Michael T. Crowley Jr.,5,Retired
8137,BANK MUTUAL CORP,140983,2016,44569,David A. Baumgarten,7,Other
8138,UTI WORLDWIDE INC,141001,2008,44276,Roger I. MacFarlane,5,Retired
8141,NOVATEL WIRELESS INC,141178,2007,33323,Brad Weinert,7,Other
8143,INSEEGO CORP,141178,2015,51200,Alexander Mashinsky,7,Other
8146,SYBRON DENTAL SPECIALTIES,141321,2005,20775,Floyd W. Pickrell Jr.,7,Other
8147,RESOURCES CONNECTION INC,141359,2007,44901,Donald B. Murray,5,Retired
8149,RESOURCES CONNECTION INC,141359,2012,44901,Donald B. Murray,5,Retired
8152,ALIGN TECHNOLOGY INC,141384,2014,38460,Thomas M. Prescott,5,Retired
8155,GARMIN LTD,141459,2012,46586,Min-Hwan Kao,5,Retired
8157,AMERICAN PHYSICIANS CAPITAL,141497,2009,39812,Richard Kevin Clinton FCAS MAAA,7,Other
8159,AGERE SYSTEMS INC,141845,2006,32084,Richard L. Clemmer,7,Other
8160,ODYSSEY HEALTHCARE INC,141847,2003,25952,Richard R. Burnham,5,Retired
8162,ODYSSEY HEALTHCARE INC,141847,2005,25952,Richard R. Burnham,5,Retired
8163,ODYSSEY HEALTHCARE INC,141847,2009,30762,Robert A. Lefton,7,Other
8164,GLOBAL PAYMENTS INC,141913,2012,22810,Paul R. Garcia,5,Retired
8166,OIL STATES INTL INC,142260,2006,37482,Douglas E. Swanson,5,Retired
8169,NORTHERN OIL & GAS INC,142337,2017,46035,Thomas W. Stoelk,7,Other
8170,ENCORE ACQUISITION CO,142382,2009,32998,Jon S. Brumley,7,Other
8172,UNITED SURGICAL PRTNRS -OLD,142459,2014,33742,William H. Wilcox,5,Retired
8173,PEABODY ENERGY CORP,142460,2005,27270,Irl F. Engelhardt MBA,7,Other
8178,ARBITRON INC,142748,2012,44000,William Turnbull Kerr,5,Retired
8179,FMC TECHNOLOGIES INC,142811,2006,27051,Joseph H. Netherland Jr.,5,Retired
8180,FMC TECHNOLOGIES INC,142811,2010,27053,Peter D. Kinnear,5,Retired
8181,FMC TECHNOLOGIES INC,142811,2015,32911,John T. Gremp,5,Retired
8182,SYNAPTICS INC,142814,2009,36443,Francis F. Lee,5,Retired
8184,SYNAPTICS INC,142814,2011,36445,Russell J. Knittel,7,Other
8189,PRUDENTIAL FINANCIAL INC,143356,2007,24118,Arthur Frederick Ryan,5,Retired
8190,PRUDENTIAL FINANCIAL INC,143356,2018,24119,John Robert Strangfeld Jr.,5,Retired
8191,ACCENTURE PLC,143357,2004,23485,Joe W. Forehand Jr.,5,Retired
8192,ACCENTURE PLC,143357,2010,23489,William D. Green,5,Retired
8194,NAPSTER INC,143527,2007,22727,William Christopher Gorog,7,Other
8196,MEDCATH CORP,143605,2012,33920,James Arthur Parker,7,Other
8197,INLAND REAL ESTATE CORP,143689,2007,31764,Robert Douglas Parks,5,Retired
8198,INLAND REAL ESTATE CORP,143689,2015,31765,"Mark E. Zalatoris, CPA",7,Other
8200,ALLIANCE DATA SYSTEMS CORP,143974,2008,30830,J. Michael Parks,5,Retired
8201,ALLIANCE DATA SYSTEMS CORP,143974,2018,30833,Edward J. Heffernan,5,Retired
8202,WILLIS TOWERS WATSON PLC,144009,2012,51908,Joseph J. Plumeri II,5,Retired
8203,WILLIS TOWERS WATSON PLC,144009,2015,51905,Dominic J. Casserley,7,Other
8205,ROCKWELL COLLINS,144066,2013,23199,Clayton M. Jones,5,Retired
8207,CERTEGY INC,144119,2006,27211,Lee A. Kennedy,7,Other
8208,CROSS COUNTRY HEALTHCARE INC,144396,2013,26267,Joseph A. Boshart,5,Retired
8210,NATUS MEDICAL INC,144436,2018,35791,James B. Hawkins,5,Retired
8212,ARAMARK CORP,144519,2003,23514,Joseph Neubauer,5,Retired
8214,ARAMARK CORP,144519,2008,23514,Joseph Neubauer,5,Retired
8215,AMN HEALTHCARE SERVICES INC,144520,2004,31794,Steven C. Francis,5,Retired
8217,ZIMMER BIOMET HOLDINGS INC,144559,2006,23688,J. Raymond Elliott,5,Retired
8219,ASBURY AUTOMOTIVE GROUP INC,144640,2010,52292,Charles R. Oglesby,5,Retired
8220,ASBURY AUTOMOTIVE GROUP INC,144640,2017,52285,Craig T. Monaghan,5,Retired
8222,XPO LOGISTICS INC,144998,2011,61418,Michael R. Welch,7,Other
8225,ANTHEM INC,145046,2006,24163,Larry Clayborn Glasscock,5,Retired
8229,GAMESTOP CORP,145049,2007,29844,R. Richard Fontaine,5,Retired
